Order ID,Customer ID,Product Name,Category,Quantity,Unit Price,Total Amount,Order Date,Payment Mode,Delivery Status,City/Region
ORD00932,CUST0035,Yoga Mat,Sports,1,792.0,792.0,2025-06-06,Debit Card,Delivered,Nashik
ORD00933,CUST0172,Cookware Set,Home & Kitchen,1,4924.0,4924.0,2025-08-08,Credit Card,Delivered,Aurangabad
ORD00934,CUST0005,Jeans,Fashion,4,830.0,3320.0,2025-03-07,Net Banking,Delivered,Nagpur
ORD00935,CUST0091,Handbag,Fashion,2,890.0,1780.0,2025-05-29,Cash on Delivery,Delivered,Chennai
ORD00936,CUST0065,Jacket,Fashion,1,2461.0,2461.0,2025-09-15,Cash on Delivery,Delivered,Latur
ORD00937,CUST0134,Jeans,Fashion,1,1333.0,1333.0,2025-03-26,Debit Card,Delivered,Aurangabad
ORD00938,CUST0040,Cricket Bat,Sports,2,1391.0,2782.0,2025-10-05,Net Banking,Delivered,Bengaluru
ORD00939,CUST0141,T-Shirt,Fashion,5,2725.0,13625.0,2025-04-17,Cash on Delivery,Delivered,Hyderabad
ORD00940,CUST0245,Cricket Bat,Sports,5,4403.0,22015.0,2025-02-14,Cash on Delivery,Delivered,Pune
ORD00941,CUST0039,T-Shirt,Fashion,5,1385.0,6925.0,2025-10-07,Cash on Delivery,Delivered,Nashik
ORD00942,CUST0173,USB Cable,Electronics,5,5494.0,27470.0,2025-11-20,Debit Card,Processing,Mumbai
ORD00943,CUST0280,Sneakers,Fashion,5,757.0,3785.0,2025-06-27,UPI,Delivered,Mumbai
ORD00944,CUST0221,Moisturizer,Beauty,5,1542.0,7710.0,2025-09-20,Net Banking,Delivered,Pune
ORD00945,CUST0006,Moisturizer,Beauty,5,2492.0,12460.0,2025-11-18,Net Banking,Delivered,Nagpur
ORD00946,CUST0091,Bedsheet,Home & Kitchen,1,4842.0,4842.0,2025-02-13,UPI,Delivered,Nashik
ORD00947,CUST0175,Storage Box,Home & Kitchen,3,5139.0,15417.0,2025-05-10,Cash on Delivery,Delivered,Hyderabad
ORD00948,CUST0003,Moisturizer,Beauty,5,1059.0,5295.0,2025-01-13,Credit Card,Delivered,Nashik
ORD00949,CUST0213,Smart Watch,Electronics,1,1046.0,1046.0,2025-11-02,Credit Card,Delivered,Bengaluru
ORD00950,CUST0052,Lipstick,Beauty,3,644.0,1932.0,2025-04-26,Debit Card,Processing,Latur
ORD00951,CUST0128,Face Wash,Beauty,2,1703.0,3406.0,2025-08-18,Credit Card,Delivered,Aurangabad
ORD00952,CUST0285,Football,Sports,4,3897.0,15588.0,2025-08-25,Credit Card,Delivered,Aurangabad
ORD00953,CUST0060,Cricket Bat,Sports,4,1073.0,4292.0,2025-05-24,Cash on Delivery,Delivered,Nashik
ORD00954,CUST0126,Perfume,Beauty,3,1658.0,4974.0,2025-09-12,Cash on Delivery,Delivered,Delhi
ORD00955,CUST0227,Cricket Bat,Sports,5,1199.0,5995.0,2025-05-10,Credit Card,Shipped,Nagpur
ORD00956,CUST0059,Shampoo,Beauty,2,2206.0,4412.0,2025-07-20,UPI,Cancelled,Delhi
ORD00957,CUST0113,Sneakers,Fashion,3,2827.0,8481.0,2025-03-13,Debit Card,Delivered,Aurangabad
ORD00958,CUST0209,Bedsheet,Home & Kitchen,2,1376.0,2752.0,2025-12-22,Net Banking,Delivered,Chennai
ORD00959,CUST0137,Perfume,Beauty,1,1200.0,1200.0,2025-09-30,Cash on Delivery,Delivered,Mumbai
ORD00960,CUST0164,Yoga Mat,Sports,4,1584.0,6336.0,2025-03-04,UPI,Shipped,Bengaluru
ORD00961,CUST0210,Moisturizer,Beauty,1,1671.0,1671.0,2025-05-22,Debit Card,Delivered,Aurangabad
ORD00962,CUST0246,Face Wash,Beauty,3,1401.0,4203.0,2025-04-06,Debit Card,Cancelled,Nashik
ORD00963,CUST0284,Jeans,Fashion,4,3308.0,13232.0,2025-04-13,UPI,Delivered,Latur
ORD00964,CUST0051,Dumbbells,Sports,5,619.0,3095.0,2025-02-01,Credit Card,Delivered,Chennai
ORD00965,CUST0185,Dumbbells,Sports,4,2018.0,8072.0,2025-08-31,Credit Card,Delivered,Delhi
ORD00966,CUST0127,Handbag,Fashion,4,345.0,1380.0,2025-05-10,Net Banking,Delivered,Aurangabad
ORD00967,CUST0037,Yoga Mat,Sports,1,2821.0,2821.0,2025-04-13,Net Banking,Delivered,Bengaluru
ORD00968,CUST0215,Water Bottle,Home & Kitchen,2,3404.0,6808.0,2025-07-13,UPI,Delivered,Pune
ORD00969,CUST0063,T-Shirt,Fashion,2,2986.0,5972.0,2025-01-31,Net Banking,Delivered,Bengaluru
ORD00970,CUST0282,Sneakers,Fashion,4,379.0,1516.0,2025-08-09,Cash on Delivery,Processing,Nagpur
ORD00971,CUST0057,Bluetooth Speaker,Electronics,4,2792.0,11168.0,2025-09-07,Cash on Delivery,Delivered,Nagpur
ORD00972,CUST0160,Bluetooth Speaker,Electronics,1,3245.0,3245.0,2025-01-15,Net Banking,Processing,Bengaluru
ORD00973,CUST0048,USB Cable,Electronics,1,3757.0,3757.0,2025-02-10,Cash on Delivery,Shipped,Pune
ORD00974,CUST0078,Jacket,Fashion,2,772.0,1544.0,2025-02-14,UPI,Delivered,Bengaluru
ORD00975,CUST0111,Perfume,Beauty,4,183.0,732.0,2025-09-06,Credit Card,Delivered,Chennai
ORD00976,CUST0211,Moisturizer,Beauty,4,2063.0,8252.0,2025-10-24,Net Banking,Shipped,Latur
ORD00977,CUST0075,Jeans,Fashion,4,1816.0,7264.0,2025-04-24,Credit Card,Cancelled,Mumbai
ORD00978,CUST0280,USB Cable,Electronics,4,5973.0,23892.0,2025-01-19,Cash on Delivery,Delivered,Latur
ORD00979,CUST0121,Bluetooth Speaker,Electronics,3,1939.0,5817.0,2025-04-13,Debit Card,Delivered,Chennai
ORD00980,CUST0295,Dumbbells,Sports,1,3172.0,3172.0,2025-07-08,Cash on Delivery,Delivered,Nashik
ORD00981,CUST0267,Wireless Headphones,Electronics,3,6199.0,18597.0,2025-10-29,Debit Card,Delivered,Bengaluru
ORD00982,CUST0290,Running Shoes,Sports,2,3815.0,7630.0,2025-11-24,Debit Card,Delivered,Delhi
ORD00983,CUST0258,Dumbbells,Sports,3,2344.0,7032.0,2025-08-29,Net Banking,Processing,Chennai
ORD00984,CUST0067,Shampoo,Beauty,3,2386.0,7158.0,2025-04-18,Credit Card,Delivered,Bengaluru
ORD00985,CUST0229,Football,Sports,4,2992.0,11968.0,2025-11-07,Cash on Delivery,Delivered,Mumbai
ORD00986,CUST0072,Handbag,Fashion,2,2180.0,4360.0,2025-11-02,Debit Card,Delivered,Latur
ORD00987,CUST0006,Perfume,Beauty,4,1676.0,6704.0,2025-06-14,Cash on Delivery,Cancelled,Hyderabad
ORD00988,CUST0024,Moisturizer,Beauty,3,407.0,1221.0,2025-11-12,UPI,Delivered,Nashik
ORD00989,CUST0074,Power Bank,Electronics,4,1375.0,5500.0,2025-07-10,UPI,Delivered,Nagpur
ORD00990,CUST0182,Smart Watch,Electronics,4,3082.0,12328.0,2025-07-09,Cash on Delivery,Delivered,Nagpur
ORD00991,CUST0295,Bluetooth Speaker,Electronics,3,1057.0,3171.0,2025-03-19,UPI,Delivered,Latur
ORD00992,CUST0013,Storage Box,Home & Kitchen,4,2761.0,11044.0,2025-08-27,Credit Card,Processing,Latur
ORD00993,CUST0084,Power Bank,Electronics,2,6579.0,13158.0,2025-09-17,Credit Card,Delivered,Bengaluru
ORD00994,CUST0120,Dumbbells,Sports,5,3037.0,15185.0,2025-01-27,UPI,Processing,Aurangabad
ORD00995,CUST0035,Handbag,Fashion,4,371.0,1484.0,2025-09-09,UPI,Delivered,Nashik
ORD00996,CUST0064,Perfume,Beauty,2,2068.0,4136.0,2025-11-18,UPI,Delivered,Nashik
ORD00997,CUST0294,Wireless Headphones,Electronics,5,2745.0,13725.0,2025-04-14,Credit Card,Delivered,Hyderabad
ORD00998,CUST0013,Jacket,Fashion,1,673.0,673.0,2025-04-05,Credit Card,Delivered,Pune
ORD00999,CUST0155,Moisturizer,Beauty,4,905.0,3620.0,2025-03-26,Debit Card,Delivered,Mumbai
ORD01000,CUST0169,Bedsheet,Home & Kitchen,3,1836.0,5508.0,2025-09-01,Debit Card,Delivered,Bengaluru
